#
# File:	imbalance-summary.dat
#
# Note:	generated by ./gather-otu.scr in /home/fabian/Dewey/D5/D51/D511/D511.5_Graphs/Reference
# Note:	summary of tree im/balance measures
# Note:	number of tree topologies given by Wedderburn-Etherington numbers (OEIS A001190)
# Note:	extract data from ../ConstructTrees
# Note:	using -rwxrwxr-x 1 fabian fabian 34533 May 12 16:11 ../Sokal/xSokal
# Note:	1.N: number of leaves (operating taxonomic units);	2.D: maximum tree depth/height;	3.Sack: Sackin measure;	4.Coll: Colless measure;	5.InvM: inv-max measure after Sokal;	6.Entro: Shannon Entropy;	7.dia: tree diameter;	8.SSack: scaled Sackin measure (S-bal)/(chn-bal), bal=N*log2(N), chn=(N+2)*(N-1)/2;	9.CColl: scaled Colless measure (C-bal)/(chn-bal), bal=0, chn=(N-1)*(N-2)/2;	10.cher: number of cherries (a,b);	11.cat: length of longest caterpillar (z,(y,(...,(b,a))));	12.sym: number of symmetries (a,b) <-> (b,a);	13.tree: tree in Newick format;	
# Date:	Thu May 12 16:20:28 IST 2016
#

#1.N	2.D	3.Sack	4.Coll	5.InvM		6.Entro		7.dia	8.SSack		9.CColl		10.cher	11.cat	12.sym	13.tree	
# Note:	for 2 leaves there are 1 distinct topologies
10	7	47	25	4.450000	0.644392	9	0.663149	0.694444	3	3	3	(x,(x,((x,x),(x,((x,x),(x,(x,x)))))))
10	7	46	24	4.450000	0.653800	9	0.615028	0.666667	3	4	3	(x,(x,((x,x),((x,x),(x,(x,(x,x)))))))
10	6	45	21	5.283333	0.658503	8	0.566906	0.583333	4	2	5	(x,(x,((x,x),((x,x),((x,x),(x,x))))))
10	6	45	21	4.783333	0.658503	8	0.566906	0.583333	3	3	4	(x,(x,((x,x),((x,(x,x)),(x,(x,x))))))
10	7	46	24	3.950000	0.653800	9	0.615028	0.666667	2	5	2	(x,(x,((x,(x,x)),(x,(x,(x,(x,x)))))))
10	6	45	21	4.783333	0.658503	8	0.566906	0.583333	3	3	4	(x,(x,((x,(x,x)),(x,((x,x),(x,x))))))
10	6	44	20	4.783333	0.667910	8	0.518785	0.555556	3	3	3	(x,(x,((x,(x,x)),((x,x),(x,(x,x))))))
10	6	45	21	4.116667	0.658503	9	0.566906	0.583333	2	4	3	(x,(x,((x,(x,(x,x))),(x,(x,(x,x))))))
10	6	44	18	4.783333	0.667910	8	0.518785	0.500000	3	4	4	(x,(x,(((x,x),(x,x)),(x,(x,(x,x))))))
10	5	43	15	5.583333	0.677317	7	0.470663	0.416667	4	2	7	(x,(x,(((x,x),(x,x)),((x,x),(x,x)))))
